pop_tot_unw,pop_workingage_unw,worker_PS_unw,worker_PS_m_unw,worker_PS_f_unw,worker_PS_rur_unw,worker_PS_urb_unw,labor_force_PS_unw,labor_force_PS_m_unw,labor_force_PS_f_unw,labor_force_PS_rur_unw,labor_force_PS_urb_unw,pop_m_unw,pop_f_unw,pop_rur_unw,pop_urb_unw,s_casual_w_worker_PS_unw,s_casual_w_worker_P_unw,s_casual_w_lf_PS_unw,s_casual_w_lf_P_unw,s_casual_w_worker_PS_m_unw,s_casual_w_worker_P_m_unw,s_casual_w_lf_PS_m_unw,s_casual_w_lf_P_m_unw,s_casual_w_worker_PS_f_unw,s_casual_w_worker_P_f_unw,s_casual_w_lf_PS_f_unw,s_casual_w_lf_P_f_unw,s_casual_w_worker_PS_rur_unw,s_casual_w_worker_P_rur_unw,s_casual_w_lf_PS_rur_unw,s_casual_w_lf_P_rur_unw,s_casual_w_worker_PS_urb_unw,s_casual_w_worker_P_urb_unw,s_casual_w_lf_PS_urb_unw,s_casual_w_lf_P_urb_unw,data,time,state_name,lf_share_unw,worker_share_unw,lf_share_m_unw,worker_share_m_unw,lf_share_f_unw,worker_share_f_unw,lf_share_urb_unw,worker_share_urb_unw,lf_share_rur_unw,worker_share_rur_unw
7449,5524,2490,1853,636,1718,772,2686,1971,714,1815,871,2863,2660,3564,1960,.68433738,.66115367,.63440061,.61202389,.68105775,.65492958,.64028412,.61526716,.69339621,.67879748,.61764705,.6025281,.80034924,.76932085,.75757575,.72676992,.42616579,.42153049,.37772676,.37356323,PLFS_2021,July 2020 - June 2021,ARUNACHAL PRADESH,.48624185,.4507603,.68843871,.64722317,.26842105,.23909774,.44438776,.39387757,.50925928,.48204264
4154,3177,1481,960,521,947,534,1869,1191,678,1167,702,1608,1569,1807,1370,.63403106,.63286006,.50240773,.50133902,.56666666,.56471819,.45675904,.45500422,.75815737,.75815737,.58259588,.58259588,.72016895,.71957672,.58440447,.583691,.48127341,.47940075,.36609685,.36467236,PLFS_2021,July 2020 - June 2021,NAGALAND,.58829087,.46616304,.74067163,.5970149,.43212238,.33205864,.51240873,.38978103,.64582181,.52407306
10729,7760,3349,2465,881,1683,1666,3583,2634,946,1754,1829,3844,3913,3932,3828,.70827115,.70651525,.66201508,.66033518,.70588237,.70588237,.66059226,.66059226,.71396142,.70728928,.66490483,.65853661,.77540106,.77467299,.74401367,.74329722,.6404562,.63762021,.58337891,.58073342,PLFS_2021,July 2020 - June 2021,MANIPUR,.46172681,.43157217,.6852237,.64125913,.24175824,.22514695,.47779518,.43521422,.44608343,.42802644
6257,4881,2621,1665,956,942,1679,2718,1730,988,968,1750,2467,2414,1577,3304,.71957266,.70419848,.69389254,.67905778,.6768769,.65625,.65144509,.63157892,.79393303,.7876569,.76821864,.76214576,.87048835,.85653561,.84710741,.83350569,.6349017,.61882073,.60914284,.5937143,PLFS_2021,July 2020 - June 2021,MIZORAM,.55685312,.53698015,.70125657,.67490882,.4092792,.39602318,.529661,.50817192,.61382371,.59733671
7114,5612,2873,2070,803,2039,834,3014,2168,846,2128,886,2777,2835,3785,1827,.76366168,.75252348,.72793627,.71731919,.77971017,.76763284,.74446493,.73293358,.72229141,.71357411,.68557918,.67730498,.84404117,.8332516,.80874062,.79840225,.5671463,.55515587,.53386003,.52257335,PLFS_2021,July 2020 - June 2021,TRIPURA,.53706342,.51193869,.7806986,.74540871,.29841271,.28324515,.48494801,.45648605,.56221926,.53870541
6213,4212,2338,1362,976,1677,661,2415,1404,1011,1702,713,2027,2185,2790,1422,.7245509,.70980567,.70144928,.68645877,.73421437,.73088235,.71225071,.70898718,.71106559,.67809737,.68644905,.65282214,.82647586,.81183803,.81433606,.7993865,.46596065,.46130502,.43197757,.4275668,PLFS_2021,July 2020 - June 2021,MEGHALAYA,.57336181,.55508071,.69264925,.67192894,.46270022,.44668192,.50140649,.46483827,.61003584,.60107529
14042,10761,5257,4081,1176,4092,1165,5554,4263,1291,4276,1278,5571,5188,8173,2588,.75347155,.71442926,.71317971,.67151493,.77333987,.74833292,.74032372,.71327686,.68452382,.56634307,.62354761,.50191206,.80400783,.76048994,.76941067,.72209847,.57596564,.55926251,.52503914,.50837988,PLFS_2021,July 2020 - June 2021,ASSAM,.51612306,.48852336,.76521271,.73254353,.24884349,.22667694,.49381763,.45015457,.52318609,.50067294
21853,17137,8781,6522,2258,4952,3829,9215,6873,2341,5159,4056,8658,8477,9284,7853,.70994192,.66820621,.67650568,.63043225,.70990491,.68440765,.6736505,.64532745,.70992029,.60349125,.68475008,.57075471,.83239096,.79264438,.79899204,.75418633,.55158007,.51411009,.52071005,.48004174,PLFS_2021,July 2020 - June 2021,WEST BENGAL,.53772539,.51240009,.7938323,.75329173,.27615902,.26636782,.51649052,.48758435,.55568719,.53339076
12334,8889,4819,3212,1606,3439,1380,5042,3409,1632,3517,1525,4516,4371,5602,3287,.8447811,.7911666,.80741769,.7425096,.81070983,.76895308,.76386034,.71237457,.9128269,.8515206,.89828432,.82854658,.95056701,.90311295,.92948538,.86965311,.58115941,.54628921,.52590162,.48571429,PLFS_2021,July 2020 - June 2021,JHARKHAND,.56721789,.54213071,.75487155,.71124887,.37336993,.36742166,.46394888,.41983572,.62781149,.61388791
15477,11947,6173,4365,1808,4765,1408,6633,4731,1902,5073,1560,6011,5934,8901,3046,.82974243,.79480565,.77219963,.73070842,.8139748,.78278112,.75100404,.71474224,.86780971,.82853401,.82492113,.77668715,.89800632,.86281991,.84348512,.80062503,.59872156,.5720588,.54038459,.5104987,PLFS_2021,July 2020 - June 2021,ORISSA,.55520213,.51669878,.78705704,.72616869,.3205258,.30468488,.51214707,.46224555,.56993598,.5353331
9668,7318,4441,2743,1698,3158,1283,4579,2843,1736,3216,1363,3722,3596,4684,2634,.80342263,.77318621,.77920943,.74755961,.75063801,.72287822,.72423494,.69542068,.88869256,.86120075,.86923963,.8400504,.91418618,.88428384,.897699,.86675334,.53078723,.50362027,.49963316,.47138554,PLFS_2021,July 2020 - June 2021,CHATTISGARH,.6257174,.6068598,.76383662,.73696935,.48275861,.47219133,.51746392,.48709187,.68659264,.67421007
21038,15753,8946,6214,2732,5873,3073,9182,6407,2775,5949,3233,8097,7655,9339,6414,.82662642,.78855813,.80538011,.76276809,.80495656,.7734375,.78070861,.74531478,.87591511,.8309269,.86234236,.81238616,.94585389,.91124594,.93377036,.89511925,.59876341,.56470591,.56913084,.53142297,PLFS_2021,July 2020 - June 2021,MADHYA PRADESH,.58287311,.56789184,.79128075,.76744473,.36250818,.35689092,.50405365,.47910821,.6370061,.62886816
15375,11750,6478,4644,1832,3753,2725,6628,4761,1865,3786,2842,6084,5662,6080,5670,.67320162,.64472824,.6579662,.62897301,.61864769,.60432899,.60344464,.58915383,.81113535,.76985192,.79678285,.7526316,.82787102,.79931092,.82065505,.79158372,.46018347,.43961903,.44123855,.42055392,PLFS_2021,July 2020 - June 2021,GUJARAT,.56408513,.55131912,.78254437,.76331359,.32938892,.32356057,.50123459,.48059964,.62269735,.61726975
1203,916,499,374,125,251,248,524,395,129,265,259,498,418,426,490,.38276553,.27213824,.36450383,.25819671,.31283423,.25201073,.29620254,.23857868,.59200001,.35555556,.57364339,.34042552,.5179283,.35585585,.49056605,.33474576,.24596775,.19502075,.23552124,.18650794,PLFS_2021,July 2020 - June 2021,D & N. HAVELI & DAMAN & DIU,.57205242,.54475981,.79317272,.75100404,.30861244,.29904306,.52857143,.50612247,.62206572,.58920187
29539,22012,11950,8274,3676,6599,5351,12466,8671,3795,6743,5723,11246,10764,10662,11350,.68887031,.67764825,.66035616,.64860934,.65470147,.64230907,.62472612,.611691,.76577801,.75765097,.7417655,.7335825,.88013333,.86530799,.86133766,.84510624,.45299944,.44710091,.42355409,.41769257,PLFS_2021,July 2020 - June 2021,MAHARASHTRA,.56632745,.54288572,.77102971,.73572826,.3525641,.34150875,.50422907,.47145376,.63243294,.618927
14102,10969,6272,4014,2256,3830,2442,6611,4252,2357,3971,2640,5476,5491,5977,4992,.72385204,.70727748,.68673426,.66789383,.68435478,.66818064,.6460489,.62763691,.79432625,.77818346,.76028848,.7419495,.86292428,.84461087,.83228403,.81119961,.50573301,.49482831,.46780303,.45544556,PLFS_2021,July 2020 - June 2021,ANDHRA PRADESH,.6026985,.57179326,.77647918,.73301679,.42924786,.41085413,.52884614,.48918268,.66438013,.64078969
15875,12017,6567,4534,2032,3383,3184,6784,4694,2089,3457,3327,5967,6048,5586,6431,.69270593,.68186754,.67054832,.65867543,.67578298,.66659254,.65274817,.64230603,.73080707,.7174359,.71086645,.69706029,.88087499,.86965746,.86201906,.84831458,.49277639,.48506987,.47159603,.46385175,PLFS_2021,July 2020 - June 2021,KARNATAKA,.56453359,.54647583,.78665996,.75984579,.34540343,.33597884,.51733792,.49510184,.61886859,.60562122
1687,1270,589,434,155,271,318,661,480,181,299,362,646,624,537,733,.43972835,.40823328,.39183056,.36280489,.42626727,.38461539,.38541666,.34663865,.47741935,.47402596,.40883979,.40555555,.52398527,.46616542,.4749164,.42033899,.36792454,.35962147,.32320443,.31578946,PLFS_2021,July 2020 - June 2021,GOA,.52047247,.46377954,.74303406,.6718266,.2900641,.24839744,.49386084,.43383357,.55679703,.50465548
406,282,121,103,18,39,82,140,110,30,42,98,139,143,82,200,.45454547,.44915253,.39285713,.38129497,.48543689,.47999999,.45454547,.44036698,.27777779,.27777779,.16666667,.16666667,.61538464,.61538464,.5714286,.5714286,.37804878,.36708862,.31632653,.29896906,PLFS_2021,July 2020 - June 2021,LAKSHDWEEP,.49645391,.42907801,.79136693,.74100721,.20979021,.12587413,.49000001,.41,.51219511,.47560975
16648,11851,5625,3756,1867,2762,2863,6278,4071,2204,3023,3255,5515,6330,5374,6477,.65084445,.60625738,.58314753,.52774924,.67997873,.65220994,.62736428,.5903976,.59185863,.49178082,.50136119,.39106753,.7404055,.69080555,.67648029,.61321777,.56444287,.52705795,.49646696,.45063537,PLFS_2021,July 2020 - June 2021,KERALA,.52974433,.4746435,.73816866,.68105167,.34818324,.2949447,.5025475,.44202563,.56252325,.51395607
22929,17603,10033,6362,3666,5347,4686,10626,6730,3891,5606,5020,8576,9021,8473,9130,.64068574,.61782384,.60493129,.57609433,.59981138,.58029431,.56701338,.54295123,.71222043,.68759209,.67103571,.63708359,.78155977,.75407583,.74545133,.70908755,.47994024,.46567228,.44800797,.4301925,PLFS_2021,July 2020 - June 2021,TAMIL NADU,.60364711,.56995964,.78474814,.74183768,.4313269,.40638509,.54983568,.51325303,.66163105,.6310634
2019,1515,756,522,234,207,549,813,561,252,218,595,723,792,371,1144,.41137567,.38335606,.38253382,.35345912,.41570881,.38878143,.38680926,.35892856,.40170941,.37037036,.37301588,.34042552,.62318838,.57653064,.59174311,.54066986,.33151183,.31284916,.30588236,.28668943,PLFS_2021,July 2020 - June 2021,PONDICHERRY,.53663367,.49900991,.77593362,.72199172,.31818181,.29545453,.52010489,.47989511,.58760107,.55795151
1516,1201,659,459,200,292,367,737,485,251,324,413,606,594,491,710,.59332323,.54226476,.5305292,.46639231,.57080609,.51918733,.54020619,.47520661,.64499998,.59782606,.51394421,.45081967,.81506848,.76086956,.73456788,.65420562,.41689372,.37037036,.37046006,.31862745,PLFS_2021,July 2020 - June 2021,A & N ISLANDS,.61365527,.54870939,.80033004,.75742573,.42255893,.33670035,.58169013,.51690143,.65987778,.59470469
10226,7924,4474,2866,1606,2395,2079,4750,3044,1704,2481,2269,3982,3940,3638,4286,.71658468,.70654625,.67494738,.66341668,.67201674,.66173881,.63272011,.62046206,.79638857,.78701955,.75058687,.74080664,.91106474,.90210968,.87948406,.8669911,.4925445,.48155341,.45130014,.44049734,PLFS_2021,July 2020 - June 2021,TELANGANA,.59944475,.56461382,.76444,.71973884,.43248731,.4076142,.52939802,.48506767,.68196809,.65832877
14505,10679,5846,3966,1880,3850,1996,6267,4142,2125,3984,2283,5497,5181,6258,4421,.78292853,.6474852,.73033351,.58457267,.73474532,.6428383,.70352489,.60591745,.88457447,.67060369,.78258824,.50048971,.88155842,.72813755,.85190761,.6803419,.59268534,.52637362,.51817781,.45231351,PLFS_2122,July 2021 - June 2022,JAMMU & KASHMIR,.58685273,.54742956,.75350189,.72148442,.41015249,.36286432,.51639903,.45148155,.63662511,.6152125
7344,5191,3838,2070,1768,3333,505,3989,2166,1823,3435,554,2552,2639,4279,912,.84184474,.75688326,.80997741,.71291494,.7811594,.67388022,.74653739,.62834352,.91289592,.85714287,.8853538,.81739128,.90489048,.81572247,.87802041,.77338564,.42574257,.37959182,.38808665,.34317344,PLFS_2122,July 2021 - June 2022,HIMACHAL PRADESH,.76844537,.73935658,.84874606,.8111285,.69079196,.66995072,.60745615,.55372804,.80275768,.77892029
12925,9670,4840,3773,1067,2505,2335,5148,3991,1157,2651,2497,5057,4613,4931,4739,.61219007,.60046583,.57556331,.56325722,.62549692,.61812383,.59133047,.58383536,.5651359,.53125,.52117544,.48525214,.74331337,.73255813,.70237648,.68987095,.47152033,.46306697,.44092911,.43260694,PLFS_2122,July 2021 - June 2022,PUNJAB,.53236812,.50051707,.78920311,.74609452,.25081292,.23130284,.5269044,.49271998,.53761917,.50801057
1373,1038,468,389,79,82,386,497,410,87,87,410,548,489,161,877,.32905984,.32026145,.30985916,.30122951,.33161953,.32114881,.31463414,.30445546,.31645569,.31578946,.28735632,.2857143,.2682927,.25925925,.25287357,.24418604,.34196892,.33333334,.32195121,.31343284,PLFS_2122,July 2021 - June 2022,CHANDIGARH,.47880539,.45086706,.7481752,.70985401,.17791411,.16155419,.46750286,.44013682,.54037267,.50931674
6960,5068,2496,1760,736,1554,942,2704,1911,793,1644,1060,2576,2492,2837,2231,.69791669,.66453809,.64423078,.60644913,.65738636,.63292611,.60544217,.5768823,.79483694,.75079364,.73770493,.6875,.81338483,.77562326,.76885647,.72491908,.50743097,.48729283,.45094341,.42857143,PLFS_2122,July 2021 - June 2022,UTTARANCHAL,.53354383,.49250197,.74184781,.6832298,.31821829,.2953451,.47512326,.42223218,.57948536,.54776174
11716,8390,3682,3006,676,1962,1720,4035,3295,740,2154,1881,4414,3975,4474,3916,.58799565,.57528639,.53655517,.52475739,.57318693,.56014663,.52291352,.51094222,.65384614,.64360905,.59729731,.58710563,.74006116,.72125256,.67409474,.65654206,.4145349,.4097788,.37905368,.37466738,PLFS_2122,July 2021 - June 2022,HARYANA,.48092967,.43885577,.74648845,.68101496,.18616351,.1700629,.48033708,.43922371,.48144838,.43853375
3651,2787,1188,1035,153,80,1108,1260,1098,162,81,1179,1493,1294,177,2610,.29292929,.29357022,.27619049,.27649403,.30338165,.30455869,.2859745,.28675801,.22222222,.21854305,.20987654,.20625,.27500001,.27500001,.27160493,.27160493,.29422382,.29491833,.2765055,.27683136,PLFS_2122,July 2021 - June 2022,DELHI,.45209903,.42626479,.73543203,.6932351,.12519319,.11823802,.45172414,.42452106,.45762712,.4519774
20241,14596,7795,5214,2581,5271,2524,8234,5571,2663,5439,2795,7457,7139,8801,5795,.7949968,.76497132,.7526111,.71942908,.73858839,.71179807,.69125831,.66253871,.90895003,.8883341,.8809613,.85608047,.90571052,.87350637,.8777349,.8414368,.56378764,.55081302,.50912344,.49488679,PLFS_2122,July 2021 - June 2022,RAJASTHAN,.56412715,.53405041,.74708331,.6992088,.37302142,.36153522,.48231235,.43554789,.61799794,.5989092
43735,30652,14878,11309,3569,10386,4492,15419,11773,3646,10597,4822,15353,15297,19938,10714,.85643232,.82352942,.82638305,.78814667,.83933151,.81607717,.80625159,.77941561,.9106192,.85843372,.89138782,.82952183,.93982285,.91184729,.92110974,.88685018,.66362423,.64079928,.61820823,.59362894,PLFS_2122,July 2021 - June 2022,UTTAR PRADESH,.50303406,.48538432,.76682079,.73659873,.23834738,.23331372,.45006534,.41926453,.53149766,.52091485
22712,15169,5718,5054,664,4079,1639,6108,5403,705,4309,1799,7775,7394,10741,4428,.84889823,.84136689,.7946955,.78542644,.85595566,.8514536,.80066627,.79523897,.79518074,.74721187,.74893618,.69430053,.90782052,.90063208,.85936409,.85011935,.70225745,.6953271,.63979989,.63193655,PLFS_2122,July 2021 - June 2022,BIHAR,.40266332,.37695301,.69491959,.65003216,.095347576,.089802541,.40627822,.37014455,.40117308,.37975979
2771,2206,1468,871,597,1016,452,1499,886,613,1034,465,1104,1101,1395,811,.61171663,.55717254,.59906602,.54434663,.57979333,.52032518,.5699774,.51025057,.65829146,.61168385,.64110929,.59432387,.68799216,.6190955,.6760155,.60629922,.44026548,.41964287,.427957,.40780911,PLFS_2122,July 2021 - June 2022,SIKKIM,.67951041,.66545784,.80253625,.78894925,.55676657,.54223436,.57336622,.55733663,.74121863,.72831541
7909,5875,2643,1887,756,1831,812,2891,2045,846,1956,935,3033,2842,3806,2069,.71055621,.68909162,.64960223,.62973255,.68309486,.65993625,.63031787,.60882354,.77910054,.76234978,.69621748,.68057209,.81813216,.79155236,.7658487,.74075973,.4679803,.45792079,.4064171,.39742213,PLFS_2122,July 2021 - June 2022,ARUNACHAL PRADESH,.4920851,.44987234,.67424995,.62215626,.2976777,.26600984,.45190912,.39246014,.51392537,.4810825
4491,3099,1751,1111,640,1127,624,1945,1221,724,1224,721,1569,1530,1768,1331,.71958882,.67594308,.64781493,.59305483,.65346533,.62546128,.5945946,.55848438,.83437502,.77861166,.73756903,.6597774,.78349602,.74202901,.72140521,.66493505,.60416669,.55841923,.52288491,.47238371,PLFS_2122,July 2021 - June 2022,NAGALAND,.62762183,.56502098,.77820265,.7080943,.47320262,.41830066,.54169798,.46882042,.69230771,.63744342
11679,8034,3503,2621,879,1797,1706,3757,2789,965,1923,1834,4009,4022,4167,3867,.74536109,.73963988,.69496942,.68958169,.72720337,.72061068,.68339908,.67718792,.79863483,.79566211,.72746116,.72453225,.81691706,.81169915,.76339054,.75845915,.66998827,.66373241,.62322789,.61735809,PLFS_2122,July 2021 - June 2022,MANIPUR,.46763754,.43602189,.69568473,.65377897,.23993038,.21854798,.47426945,.44116887,.46148309,.43124551
7116,5206,2588,1773,815,950,1638,2736,1847,889,985,1751,2652,2554,1748,3458,.72952086,.70981455,.69005847,.67141813,.69768751,.67005074,.66973472,.64320523,.79877299,.79631901,.73228347,.73003376,.87263155,.85473686,.84162438,.8243655,.64652014,.62576312,.60479724,.58537978,PLFS_2122,July 2021 - June 2022,MIZORAM,.52554744,.49711871,.69645548,.66855204,.34808144,.31910729,.50636208,.47368422,.56350112,.54347825
7247,5705,2799,2132,666,1977,822,2919,2225,693,2053,866,2883,2821,3910,1795,.73883528,.72597355,.70846182,.69612879,.75093806,.73780489,.71955055,.70696628,.7012012,.6891892,.67388165,.66233766,.81588262,.80273139,.78567952,.77301508,.55352795,.54136252,.52540416,.51385683,PLFS_2122,July 2021 - June 2022,TRIPURA,.51165646,.49062225,.77176553,.73950744,.24565756,.23608649,.48245126,.45793873,.52506393,.50562662
6294,4244,2336,1416,920,1682,654,2447,1467,980,1720,727,2080,2164,2842,1402,.71703768,.70780635,.68451166,.67512476,.73446327,.73177636,.70892978,.70628417,.69021738,.6693182,.64795917,.62659574,.81629014,.80841976,.7982558,.79010135,.46177369,.45565748,.41540578,.40990371,PLFS_2122,July 2021 - June 2022,MEGHALAYA,.57657868,.5504241,.70528847,.68076921,.45286506,.42513862,.51854491,.46647647,.60520762,.59183675
16341,12045,6088,4609,1479,4871,1217,6439,4831,1608,5097,1342,6141,5904,9338,2707,.77545995,.73176718,.73318839,.68798417,.78064656,.74868536,.74477333,.71246874,.75929683,.66403508,.69838309,.59559405,.83186203,.78466994,.79497743,.74568421,.54971242,.53109246,.49850968,.47987852,PLFS_2122,July 2021 - June 2022,ASSAM,.53457868,.50543797,.78667969,.75052923,.27235773,.25050813,.49575177,.44957519,.54583424,.52163202
23738,18475,9626,7215,2409,5491,4135,10037,7558,2477,5671,4366,9359,9114,10175,8300,.70008314,.65797037,.67141575,.62520474,.68898129,.66473579,.65771365,.63078159,.73349935,.62862432,.71336293,.60082549,.82644325,.7834236,.80021161,.75164837,.53228539,.50346243,.50412279,.47278419,PLFS_2122,July 2021 - June 2022,WEST BENGAL,.5432747,.5210284,.80756491,.77091569,.27177969,.26431865,.5260241,.49819276,.55734646,.53965604
12533,8948,5166,3384,1782,3703,1463,5303,3498,1805,3742,1561,4480,4468,5610,3338,.82733256,.75691938,.80595887,.72415382,.78221041,.73609358,.7567181,.70024055,.91301906,.82341069,.90138507,.80235988,.92627597,.86306757,.9166221,.83906847,.57689679,.53829163,.54067904,.49863574,PLFS_2122,July 2021 - June 2022,JHARKHAND,.59264642,.57733572,.78080356,.75535715,.40398389,.39883617,.46764529,.43828639,.66702318,.66007131
16073,11988,6200,4388,1812,4820,1380,6673,4748,1925,5122,1551,5944,6043,8931,3057,.80580646,.75036311,.74868876,.68551999,.77438468,.73417425,.71566975,.67115098,.88189846,.80684596,.83012986,.73551261,.88340247,.82946473,.83131588,.76747751,.53478259,.49066874,.47582206,.43042293,PLFS_2122,July 2021 - June 2022,ORISSA,.55663997,.51718384,.79878867,.73822343,.31855038,.29985106,.50736016,.45142296,.57350802,.53969318
9907,7344,4567,2829,1738,3239,1328,4723,2939,1784,3291,1432,3640,3704,4743,2601,.78388441,.74419141,.7579928,.71697694,.73948389,.7038905,.71180671,.67519003,.85615653,.81540418,.8340807,.79171818,.91694969,.87569696,.90246123,.86018044,.45933735,.43528506,.42597765,.40127841,PLFS_2122,July 2021 - June 2022,CHATTISGARH,.64311004,.62186819,.80741757,.77719778,.48164147,.46922246,.55055749,.51057285,.69386464,.68290114
21480,16029,9276,6438,2838,6237,3039,9496,6622,2874,6319,3177,8298,7731,9751,6278,.82222939,.77611375,.80318028,.75106567,.79155016,.76481032,.76955605,.73858148,.89182526,.81610507,.88065416,.79565704,.94324195,.90905553,.93100172,.89203131,.57387298,.53326219,.54894555,.50335795,PLFS_2122,July 2021 - June 2022,MADHYA PRADESH,.59242624,.57870108,.79802364,.77584958,.37175009,.36709353,.50605291,.48407137,.64803612,.63962668
15974,12046,6804,4865,1939,3929,2875,6956,4982,1974,3981,2975,6244,5802,6195,5851,.67136979,.63945156,.65669924,.62313998,.60986638,.59375644,.59554398,.57821625,.82568336,.77925366,.81104356,.76096356,.82081956,.78778666,.81009799,.77367705,.46713042,.44765988,.45142856,.43192002,PLFS_2122,July 2021 - June 2022,GUJARAT,.57745308,.56483477,.79788595,.77914798,.34022751,.33419511,.5084601,.49136901,.64261502,.63422114
1249,968,612,415,197,318,294,640,431,209,335,305,523,445,450,518,.42483661,.29982963,.40625,.28341386,.30843374,.19268292,.29698375,.18372093,.67005074,.54802263,.63157892,.50785339,.66666669,.46979865,.63283581,.43613708,.1632653,.12456747,.15737705,.12,PLFS_2122,July 2021 - June 2022,D & N. HAVELI & DAMAN & DIU,.66115701,.63223141,.82409179,.79349905,.46966293,.44269663,.58880311,.56756759,.74444443,.70666665
31957,23578,13366,9123,4242,6999,6367,13841,9485,4355,7149,6692,12082,11494,10944,12634,.66130483,.6449641,.63860995,.62118202,.62293106,.60662824,.59915656,.58198637,.74375296,.73000246,.72445464,.70923001,.87298185,.85523808,.85466498,.83516955,.42861632,.41574827,.40780035,.39451349,PLFS_2122,July 2021 - June 2022,MAHARASHTRA,.58703029,.5668844,.78505212,.75509024,.37889335,.36906213,.5296818,.50395757,.65323466,.63952851
13661,10517,6075,3936,2138,3886,2189,6402,4162,2239,4031,2371,5196,5320,5953,4564,.71440327,.68856364,.67791313,.64954245,.67174798,.64514464,.63527149,.60689992,.79279703,.77234149,.75703436,.73248106,.84482759,.81737733,.8144381,.78354758,.48286888,.46483466,.44580346,.42667806,PLFS_2122,July 2021 - June 2022,ANDHRA PRADESH,.60872871,.57763618,.80100077,.75750577,.42086467,.4018797,.51950043,.47962314,.67713755,.65278012
16065,11988,6466,4608,1858,3380,3086,6718,4800,1918,3463,3255,6047,5941,5643,6345,.67058462,.65801549,.64543021,.63009548,.65972221,.64911127,.63333333,.61947644,.69752419,.68104428,.67570388,.65789473,.85147929,.84139621,.83107132,.81470501,.47245625,.46184081,.44792625,.43707377,PLFS_2122,July 2021 - June 2022,KARNATAKA,.56039375,.53937268,.79378206,.76203078,.32284129,.31274197,.51300234,.48636723,.61368066,.5989722
1685,1245,551,431,120,252,299,626,479,147,287,339,618,627,567,678,.41197821,.38644689,.36261982,.33977455,.40835267,.37995338,.36743215,.34171909,.42500001,.41025642,.34693879,.33333334,.51587301,.47580644,.45296168,.41696113,.32441473,.31208053,.2861357,.27514791,PLFS_2122,July 2021 - June 2022,GOA,.50281125,.44257027,.77508092,.697411,.23444976,.19138756,.5,.44100294,.50617284,.44444445
785,577,223,192,31,76,147,272,224,48,88,184,289,288,183,394,.4573991,.44999999,.375,.36666667,.48958334,.486911,.41964287,.41517857,.25806451,.20689656,.16666667,.13043478,.4868421,.46666667,.42045453,.40229884,.44217688,.44137931,.35326087,.34972677,PLFS_2122,July 2021 - June 2022,LAKSHDWEEP,.47140381,.38648179,.77508652,.66435987,.16666667,.10763889,.46700507,.37309644,.48087433,.41530055
16294,11377,5813,3817,1996,2697,3116,6481,4144,2337,2944,3537,5349,6028,4983,6394,.64269739,.57875168,.57645422,.50408995,.65915638,.61980307,.60714287,.56102997,.61122245,.47560138,.52203679,.37834883,.71116054,.64331758,.65149456,.57378304,.5834403,.52478451,.51399493,.44829702,PLFS_2122,July 2021 - June 2022,KERALA,.5696581,.51094311,.77472425,.71359134,.38769078,.33112144,.55317485,.48733187,.59080875,.54124022
23098,17385,9846,6375,3470,5311,4535,10410,6777,3632,5559,4851,8578,8804,8469,8916,.6555962,.62785798,.62007684,.5898248,.60941178,.5846864,.57326251,.54722887,.74063402,.7125935,.7075991,.67433625,.79834306,.76604599,.76272708,.7256521,.48842338,.47085303,.45660689,.43820694,PLFS_2122,July 2021 - June 2022,TAMIL NADU,.59879208,.56635028,.79004431,.74318022,.41253975,.39413902,.54407805,.50863618,.65639389,.62711066
1977,1482,766,512,254,212,554,806,542,264,223,583,707,774,339,1143,.40600523,.37826684,.38585609,.35301667,.37695313,.35282257,.35608855,.32710281,.46456692,.43290043,.44696969,.40983605,.61792451,.57591623,.58744395,.52380955,.32490975,.30783582,.30874786,.28998244,PLFS_2122,July 2021 - June 2022,PONDICHERRY,.54385966,.51686907,.7666195,.72418672,.34108528,.32816538,.51006126,.48468941,.65781713,.62536871
1489,1158,691,470,221,337,354,755,494,261,357,398,591,567,507,651,.65991318,.59875584,.60397351,.53250349,.62765956,.57608694,.597166,.53643727,.7285068,.6557377,.61685824,.52401745,.8278932,.73489934,.78151262,.66972476,.5,.48115942,.44472361,.41919193,PLFS_2122,July 2021 - June 2022,A & N ISLANDS,.65198618,.59671849,.8358714,.79526228,.46031746,.38977072,.61136711,.54377878,.70414203,.66469431
10420,7880,4511,2933,1578,2433,2078,4747,3082,1665,2496,2251,3959,3921,3623,4257,.70538682,.68065321,.67031807,.64371514,.66280258,.63295096,.63075924,.59861934,.78453737,.770235,.74354357,.72839504,.91944104,.88912398,.89623398,.86177194,.45476419,.4398827,.41981342,.40467626,PLFS_2122,July 2021 - June 2022,TELANGANA,.60241115,.5724619,.7784794,.74084365,.42463657,.40244836,.52877611,.48813719,.68893182,.67154294
1130,826,422,266,156,249,173,456,290,166,259,197,419,407,432,394,.72511846,.59942365,.67105263,.54166669,.71052629,.61960787,.65172416,.56227756,.75,.54347825,.70481926,.48543689,.84738958,.67582417,.81467181,.63076925,.54913294,.5151515,.48223349,.44973546,PLFS_2122,July 2021 - June 2022,LADAKH,.5520581,.51089591,.69212413,.63484484,.4078624,.38329238,.5,.43908629,.59953701,.5763889
