pop_tot_unw,pop_workingage_unw,worker_PS_unw,worker_PS_m_unw,worker_PS_f_unw,worker_PS_rur_unw,worker_PS_urb_unw,labor_force_PS_unw,labor_force_PS_m_unw,labor_force_PS_f_unw,labor_force_PS_rur_unw,labor_force_PS_urb_unw,worker_W_unw,worker_W_m_unw,worker_W_f_unw,worker_W_rur_unw,worker_W_urb_unw,labor_force_W_unw,labor_force_W_m_unw,labor_force_W_f_unw,labor_force_W_rur_unw,labor_force_W_urb_unw,pop_m_unw,pop_f_unw,pop_rur_unw,pop_urb_unw,s_casual_w_worker_PS_unw,s_casual_w_worker_P_unw,s_casual_w_worker_WD_unw,s_casual_w_worker_W_unw,s_casual_w_lf_PS_unw,s_casual_w_lf_P_unw,s_casual_w_lf_WD_unw,s_casual_w_lf_W_unw,s_casual_w_worker_PS_m_unw,s_casual_w_worker_P_m_unw,s_casual_w_worker_WD_m_unw,s_casual_w_worker_W_m_unw,s_casual_w_lf_PS_m_unw,s_casual_w_lf_P_m_unw,s_casual_w_lf_WD_m_unw,s_casual_w_lf_W_m_unw,s_casual_w_worker_PS_f_unw,s_casual_w_worker_P_f_unw,s_casual_w_worker_WD_f_unw,s_casual_w_worker_W_f_unw,s_casual_w_lf_PS_f_unw,s_casual_w_lf_P_f_unw,s_casual_w_lf_WD_f_unw,s_casual_w_lf_W_f_unw,s_casual_w_worker_PS_rur_unw,s_casual_w_worker_P_rur_unw,s_casual_w_worker_WD_rur_unw,s_casual_w_worker_W_rur_unw,s_casual_w_lf_PS_rur_unw,s_casual_w_lf_P_rur_unw,s_casual_w_lf_WD_rur_unw,s_casual_w_lf_W_rur_unw,s_casual_w_worker_PS_urb_unw,s_casual_w_worker_P_urb_unw,s_casual_w_worker_WD_urb_unw,s_casual_w_worker_W_urb_unw,s_casual_w_lf_PS_urb_unw,s_casual_w_lf_P_urb_unw,s_casual_w_lf_WD_urb_unw,s_casual_w_lf_W_urb_unw,data,time,state_name,lf_share_unw,worker_share_unw,lf_share_m_unw,worker_share_m_unw,lf_share_f_unw,worker_share_f_unw,lf_share_urb_unw,worker_share_urb_unw,lf_share_rur_unw,worker_share_rur_unw
6960,5068,2496,1760,736,1554,942,2704,1911,793,1644,1060,2349,1696,653,1448,901,2607,1893,714,1564,1043,2576,2492,2837,2231,.69791669,.66453809,.67262667,.66709238,.64423078,.60644913,.60606062,.60107404,.65738636,.63292611,.6379717,.63148582,.60544217,.5768823,.57157952,.5657686,.79483694,.75079364,.76263398,.75957119,.73770493,.6875,.69747901,.69467789,.81338483,.77562326,.78522098,.77969611,.76885647,.72491908,.72698212,.72186702,.50743097,.48729283,.49167591,.48612651,.45094341,.42857143,.42473635,.41994247,PLFS_2122,July 2021 - June 2022,UTTARANCHAL,.53354383,.49250197,.74184781,.6832298,.31821829,.2953451,.47512326,.42223218,.57948536,.54776174
11716,8390,3682,3006,676,1962,1720,4035,3295,740,2154,1881,3463,2880,583,1782,1681,3933,3273,660,2071,1862,4414,3975,4474,3916,.58799565,.57528639,.55789781,.54692465,.53655517,.52475739,.49122807,.48156622,.57318693,.56014663,.55000001,.53750002,.52291352,.51094222,.48395967,.47296059,.65384614,.64360905,.5969125,.59348202,.59729731,.58710563,.5272727,.5242424,.74006116,.72125256,.70707071,.69135803,.67409474,.65654206,.60840172,.59488171,.4145349,.4097788,.39976203,.39381319,.37905368,.37466738,.36090225,.35553169,PLFS_2122,July 2021 - June 2022,HARYANA,.48092967,.43885577,.74648845,.68101496,.18616351,.1700629,.48033708,.43922371,.48144838,.43853375
3651,2787,1188,1035,153,80,1108,1260,1098,162,81,1179,1180,1027,153,80,1100,1262,1100,162,81,1181,1493,1294,177,2610,.29292929,.29357022,.29067796,.28983051,.27619049,.27649403,.2717908,.27099842,.30338165,.30455869,.30087635,.30087635,.2859745,.28675801,.28090909,.28090909,.22222222,.21854305,.22222222,.21568628,.20987654,.20625,.20987654,.2037037,.27500001,.27500001,.27500001,.27500001,.27160493,.27160493,.27160493,.27160493,.29422382,.29491833,.29181817,.29090908,.2765055,.27683136,.27180356,.27095681,PLFS_2122,July 2021 - June 2022,DELHI,.45209903,.42626479,.73543203,.6932351,.12519319,.11823802,.45172414,.42452106,.45762712,.4519774
20241,14596,7795,5214,2581,5271,2524,8234,5571,2663,5439,2795,6951,4966,1985,4559,2392,7560,5482,2078,4855,2705,7457,7139,8801,5795,.7949968,.76497132,.75485539,.74737448,.7526111,.71942908,.69404763,.68716931,.73858839,.71179807,.70539671,.69693917,.69125831,.66253871,.63900036,.63133895,.90895003,.8883341,.87858939,.87355167,.8809613,.85608047,.83926851,.83445621,.90571052,.87350637,.86554068,.85874093,.8777349,.8414368,.81277037,.80638516,.56378764,.55081302,.54389632,.53511703,.50912344,.49488679,.48096117,.47319779,PLFS_2122,July 2021 - June 2022,RAJASTHAN,.56412715,.53405041,.74708331,.6992088,.37302142,.36153522,.48231235,.43554789,.61799794,.5989092
43735,30652,14878,11309,3569,10386,4492,15419,11773,3646,10597,4822,13306,10635,2671,9048,4258,14186,11415,2771,9489,4697,15353,15297,19938,10714,.85643232,.82352942,.82902449,.81970537,.82638305,.78814667,.77759761,.76885664,.83933151,.81607717,.81542081,.80460745,.80625159,.77941561,.75970215,.74962771,.9106192,.85843372,.8831898,.87982029,.89138782,.82952183,.85131723,.84806931,.93982285,.91184729,.91721928,.90782493,.92110974,.88685018,.87459165,.8656339,.66362423,.64079928,.64161581,.63245654,.61820823,.59362894,.58164787,.57334471,PLFS_2122,July 2021 - June 2022,UTTAR PRADESH,.50303406,.48538432,.76682079,.73659873,.23834738,.23331372,.45006534,.41926453,.53149766,.52091485
22712,15169,5718,5054,664,4079,1639,6108,5403,705,4309,1799,5594,5012,582,3970,1624,6020,5392,628,4234,1786,7775,7394,10741,4428,.84889823,.84136689,.84411871,.8389346,.7946955,.78542644,.78438538,.77956814,.85595566,.8514536,.8527534,.84796488,.80066627,.79523897,.79265577,.78820473,.79518074,.74721187,.76975948,.76116836,.74893618,.69430053,.71337581,.705414,.90782052,.90063208,.90377831,.89874053,.85936409,.85011935,.84742558,.84270191,.70225745,.6953271,.69827586,.692734,.63979989,.63193655,.63493842,.6298992,PLFS_2122,July 2021 - June 2022,BIHAR,.40266332,.37695301,.69491959,.65003216,.095347576,.089802541,.40627822,.37014455,.40117308,.37975979
2771,2206,1468,871,597,1016,452,1499,886,613,1034,465,1437,859,578,992,445,1469,875,594,1010,459,1104,1101,1395,811,.61171663,.55717254,.56437021,.55393177,.59906602,.54434663,.55207622,.54186523,.57979333,.52032518,.5273574,.5168801,.5699774,.51025057,.51771426,.50742859,.65829146,.61168385,.61937714,.60899651,.64110929,.59432387,.60269362,.5925926,.68799216,.6190955,.62903225,.61693549,.6760155,.60629922,.61782175,.60594058,.44026548,.41964287,.42022473,.41348314,.427957,.40780911,.4074074,.40087146,PLFS_2122,July 2021 - June 2022,SIKKIM,.67951041,.66545784,.80253625,.78894925,.55676657,.54223436,.57336622,.55733663,.74121863,.72831541
7909,5875,2643,1887,756,1831,812,2891,2045,846,1956,935,2634,1883,751,1823,811,2888,2044,844,1952,936,3033,2842,3806,2069,.71055621,.68909162,.70918757,.68944573,.64960223,.62973255,.64681441,.62880886,.68309486,.65993625,.68082845,.66011685,.63031787,.60882354,.62720156,.60812134,.77910054,.76234978,.78029293,.76298267,.69621748,.68057209,.69431281,.67890996,.81813216,.79155236,.81733406,.79210091,.7658487,.74075973,.76331967,.73975408,.4679803,.45792079,.46609125,.45869297,.4064171,.39742213,.40384614,.3974359,PLFS_2122,July 2021 - June 2022,ARUNACHAL PRADESH,.4920851,.44987234,.67424995,.62215626,.2976777,.26600984,.45190912,.39246014,.51392537,.4810825
4491,3099,1751,1111,640,1127,624,1945,1221,724,1224,721,1689,1096,593,1075,614,1907,1220,687,1193,714,1569,1530,1768,1331,.71958882,.67594308,.70455891,.68916517,.64781493,.59305483,.62401676,.6103828,.65346533,.62546128,.64416057,.62773722,.5945946,.55848438,.5786885,.56393445,.83437502,.77861166,.81618887,.80269814,.73756903,.6597774,.70451236,.69286752,.78349602,.74202901,.76651162,.75255811,.72140521,.66493505,.6906957,.6781224,.60416669,.55841923,.59609121,.5781759,.52288491,.47238371,.51260507,.49719888,PLFS_2122,July 2021 - June 2022,NAGALAND,.62762183,.56502098,.77820265,.7080943,.47320262,.41830066,.54169798,.46882042,.69230771,.63744342
11679,8034,3503,2621,879,1797,1706,3757,2789,965,1923,1834,3498,2620,875,1795,1703,3753,2787,963,1921,1832,4009,4022,4167,3867,.74536109,.73963988,.74528301,.73956549,.69496942,.68958169,.69464427,.6893152,.72720337,.72061068,.72671753,.72022903,.68339908,.67718792,.68317187,.67707211,.79863483,.79566211,.80000001,.79657143,.72746116,.72453225,.72689509,.72377986,.81691706,.81169915,.81671309,.81114209,.76339054,.75845915,.7631442,.75793856,.66998827,.66373241,.66999412,.66412216,.62322789,.61735809,.62281662,.61735809,PLFS_2122,July 2021 - June 2022,MANIPUR,.46763754,.43602189,.69568473,.65377897,.23993038,.21854798,.47426945,.44116887,.46148309,.43124551
7116,5206,2588,1773,815,950,1638,2736,1847,889,985,1751,2586,1773,813,948,1638,2735,1847,888,983,1752,2652,2554,1748,3458,.72952086,.70981455,.73201859,.70959008,.69005847,.67141813,.69213891,.67093235,.69768751,.67005074,.69937956,.66948676,.66973472,.64320523,.67135894,.64266378,.79877299,.79631901,.80319804,.79704797,.73228347,.73003376,.73536038,.72972971,.87263155,.85473686,.87658226,.85654008,.84162438,.8243655,.84537131,.82604271,.64652014,.62576312,.64835167,.62454212,.60479724,.58537978,.6061644,.58390409,PLFS_2122,July 2021 - June 2022,MIZORAM,.52554744,.49711871,.69645548,.66855204,.34808144,.31910729,.50636208,.47368422,.56350112,.54347825
7247,5705,2799,2132,666,1977,822,2919,2225,693,2053,866,2772,2127,644,1955,817,2916,2222,693,2052,864,2883,2821,3910,1795,.73883528,.72597355,.73917747,.72655123,.70846182,.69612879,.70267493,.69067216,.75093806,.73780489,.75505406,.74141985,.71955055,.70696628,.7227723,.70972097,.7012012,.6891892,.68788821,.6785714,.67388165,.66233766,.63924962,.63059163,.81588262,.80273139,.81585675,.80409205,.78567952,.77301508,.77729046,.76608187,.55352795,.54136252,.55569154,.54100364,.52540416,.51385683,.52546299,.51157409,PLFS_2122,July 2021 - June 2022,TRIPURA,.51165646,.49062225,.77176553,.73950744,.24565756,.23608649,.48245126,.45793873,.52506393,.50562662
6294,4244,2336,1416,920,1682,654,2447,1467,980,1720,727,2307,1413,894,1653,654,2416,1463,953,1689,727,2080,2164,2842,1402,.71703768,.70780635,.71304727,.70004332,.68451166,.67512476,.68087751,.66846025,.73446327,.73177636,.73389953,.72045296,.70892978,.70628417,.70881748,.69583046,.69021738,.6693182,.68008947,.66778523,.64795917,.62659574,.63798529,.62644279,.81629014,.80841976,.81246221,.7967332,.7982558,.79010135,.79514503,.77975136,.46177369,.45565748,.46177369,.45565748,.41540578,.40990371,.41540578,.40990371,PLFS_2122,July 2021 - June 2022,MEGHALAYA,.57657868,.5504241,.70528847,.68076921,.45286506,.42513862,.51854491,.46647647,.60520762,.59183675
16341,12045,6088,4609,1479,4871,1217,6439,4831,1608,5097,1342,5805,4540,1265,4604,1201,6192,4783,1409,4863,1329,6141,5904,9338,2707,.77545995,.73176718,.75314385,.73660636,.73318839,.68798417,.70607233,.69056845,.78064656,.74868536,.76453745,.74779737,.74477333,.71246874,.72569519,.70980555,.75929683,.66403508,.71225297,.69644266,.69838309,.59559405,.63946062,.62526613,.83186203,.78466994,.80734146,.78866202,.79497743,.74568421,.76434302,.74665844,.54971242,.53109246,.54537886,.53705245,.49850968,.47987852,.49285176,.4853273,PLFS_2122,July 2021 - June 2022,ASSAM,.53457868,.50543797,.78667969,.75052923,.27235773,.25050813,.49575177,.44957519,.54583424,.52163202
23738,18475,9626,7215,2409,5491,4135,10037,7558,2477,5671,4366,9000,6910,2088,5057,3943,9667,7480,2185,5398,4269,9359,9114,10175,8300,.70008314,.65797037,.67011112,.65344447,.67141575,.62520474,.62387502,.60835832,.68898129,.66473579,.66251808,.64529669,.65771365,.63078159,.61203206,.59612298,.73349935,.62862432,.69540232,.68055558,.71336293,.60082549,.66453087,.65034324,.82644325,.7834236,.79632193,.77971131,.80021161,.75164837,.74601704,.7304557,.53228539,.50346243,.50824243,.49150392,.50412279,.47278419,.46943077,.45397049,PLFS_2122,July 2021 - June 2022,WEST BENGAL,.5432747,.5210284,.80756491,.77091569,.27177969,.26431865,.5260241,.49819276,.55734646,.53965604
12533,8948,5166,3384,1782,3703,1463,5303,3498,1805,3742,1561,4215,3112,1103,2845,1370,4458,3322,1136,2970,1488,4480,4468,5610,3338,.82733256,.75691938,.76868325,.75468564,.80595887,.72415382,.72678334,.71354866,.78221041,.73609358,.74068123,.7252571,.7567181,.70024055,.6938591,.67940998,.91301906,.82341069,.84768814,.83771533,.90138507,.80235988,.82306337,.8133803,.92627597,.86306757,.8783831,.86432338,.9166221,.83906847,.84141415,.82794613,.57689679,.53829163,.54087591,.52700728,.54067904,.49863574,.49798387,.48521507,PLFS_2122,July 2021 - June 2022,JHARKHAND,.59264642,.57733572,.78080356,.75535715,.40398389,.39883617,.46764529,.43828639,.66702318,.66007131
16073,11988,6200,4388,1812,4820,1380,6673,4748,1925,5122,1551,5449,4124,1325,4139,1310,6077,4615,1462,4581,1496,5944,6043,8931,3057,.80580646,.75036311,.7612406,.74086988,.74868876,.68551999,.68257362,.66430807,.77438468,.73417425,.73957324,.71653736,.71566975,.67115098,.66088843,.64030337,.88189846,.80684596,.82867926,.81660378,.83012986,.73551261,.75102597,.74008209,.88340247,.82946473,.84078282,.81710559,.83131588,.76747751,.75965947,.73826677,.53478259,.49066874,.50992364,.5,.47582206,.43042293,.44652405,.43783423,PLFS_2122,July 2021 - June 2022,ORISSA,.55663997,.51718384,.79878867,.73822343,.31855038,.29985106,.50736016,.45142296,.57350802,.53969318
9907,7344,4567,2829,1738,3239,1328,4723,2939,1784,3291,1432,3794,2642,1152,2580,1214,4105,2876,1229,2733,1372,3640,3704,4743,2601,.78388441,.74419141,.69399053,.68371111,.7579928,.71697694,.64141291,.63191229,.73948389,.7038905,.67751706,.66918999,.71180671,.67519003,.62239224,.6147427,.85615653,.81540418,.73177081,.7170139,.8340807,.79171818,.68592352,.67209113,.91694969,.87569696,.83449614,.82325584,.90246123,.86018044,.78777897,.77716798,.45933735,.43528506,.39538714,.38714993,.42597765,.40127841,.34985423,.3425656,PLFS_2122,July 2021 - June 2022,CHATTISGARH,.64311004,.62186819,.80741757,.77719778,.48164147,.46922246,.55055749,.51057285,.69386464,.68290114
21480,16029,9276,6438,2838,6237,3039,9496,6622,2874,6319,3177,7961,6023,1938,5161,2800,8440,6429,2011,5420,3020,8298,7731,9751,6278,.82222939,.77611375,.77816856,.76372313,.80318028,.75106567,.73400474,.72037917,.79155016,.76481032,.7599203,.74364936,.76955605,.73858148,.71193033,.69668686,.89182526,.81610507,.83488131,.82610941,.88065416,.79565704,.80457485,.79612136,.94324195,.90905553,.91067624,.89498156,.93100172,.89203131,.86715865,.85221404,.57387298,.53326219,.53392857,.52178574,.54894555,.50335795,.49503312,.48377484,PLFS_2122,July 2021 - June 2022,MADHYA PRADESH,.59242624,.57870108,.79802364,.77584958,.37175009,.36709353,.50605291,.48407137,.64803612,.63962668
15974,12046,6804,4865,1939,3929,2875,6956,4982,1974,3981,2975,6529,4825,1704,3708,2821,6727,4975,1752,3784,2943,6244,5802,6195,5851,.67136979,.63945156,.65186095,.64328378,.65669924,.62313998,.63267428,.62434965,.60986638,.59375644,.5981347,.59129536,.59554398,.57821625,.58010048,.57346731,.82568336,.77925366,.8039906,.79049295,.81104356,.76096356,.78196347,.7688356,.82081956,.78778666,.79665589,.78910464,.81009799,.77367705,.78065538,.77325583,.46713042,.44765988,.46153846,.45161289,.45142856,.43192002,.4424057,.43289161,PLFS_2122,July 2021 - June 2022,GUJARAT,.57745308,.56483477,.79788595,.77914798,.34022751,.33419511,.5084601,.49136901,.64261502,.63422114
1249,968,612,415,197,318,294,640,431,209,335,305,589,409,180,297,292,624,429,195,321,303,523,445,450,518,.42483661,.29982963,.32088286,.30050933,.40625,.28341386,.30288461,.28365386,.30843374,.19268292,.21026894,.18826406,.29698375,.18372093,.2004662,.17948718,.67005074,.54802263,.57222223,.55555558,.63157892,.50785339,.52820516,.51282054,.66666669,.46979865,.4983165,.46464646,.63283581,.43613708,.46105918,.42990655,.1632653,.12456747,.14041096,.13356164,.15737705,.12,.13531353,.12871288,PLFS_2122,July 2021 - June 2022,D & N. HAVELI & DAMAN & DIU,.66115701,.63223141,.82409179,.79349905,.46966293,.44269663,.58880311,.56756759,.74444443,.70666665
31957,23578,13366,9123,4242,6999,6367,13841,9485,4355,7149,6692,12634,8852,3781,6480,6154,13405,9417,3987,6793,6612,12082,11494,10944,12634,.66130483,.6449641,.63978153,.62996674,.63860995,.62118202,.60298395,.59373367,.62293106,.60662824,.6083371,.59907365,.59915656,.58198637,.57183814,.5631305,.74375296,.73000246,.71330339,.70219517,.72445464,.70923001,.67644846,.66591424,.87298185,.85523808,.8516975,.84120369,.85466498,.83516955,.81245399,.80244368,.42861632,.41574827,.4166396,.40753981,.40780035,.39451349,.3877798,.37931034,PLFS_2122,July 2021 - June 2022,MAHARASHTRA,.58703029,.5668844,.78505212,.75509024,.37889335,.36906213,.5296818,.50395757,.65323466,.63952851
13661,10517,6075,3936,2138,3886,2189,6402,4162,2239,4031,2371,5560,3738,1821,3478,2082,6080,4083,1996,3766,2314,5196,5320,5953,4564,.71440327,.68856364,.66816545,.65089929,.67791313,.64954245,.61101973,.59523028,.67174798,.64514464,.63215625,.61209202,.63527149,.60689992,.57874113,.56037229,.79279703,.77234149,.74190003,.73036796,.75703436,.73248106,.67685372,.66633266,.84482759,.81737733,.80046004,.78320873,.8144381,.78354758,.73924589,.72331387,.48286888,.46483466,.44716617,.42987511,.44580346,.42667806,.40233362,.38677615,PLFS_2122,July 2021 - June 2022,ANDHRA PRADESH,.60872871,.57763618,.80100077,.75750577,.42086467,.4018797,.51950043,.47962314,.67713755,.65278012
16065,11988,6466,4608,1858,3380,3086,6718,4800,1918,3463,3255,6206,4524,1682,3163,3043,6519,4761,1758,3290,3229,6047,5941,5643,6345,.67058462,.65801549,.6550113,.64357072,.64543021,.63009548,.62356192,.61267066,.65972221,.64911127,.65075153,.63903624,.63333333,.61947644,.61835748,.60722536,.69752419,.68104428,.6664685,.65576696,.67570388,.65789473,.63765645,.6274175,.85147929,.84139621,.83686376,.82326907,.83107132,.81470501,.80455929,.79148936,.47245625,.46184081,.4659875,.45678607,.44792625,.43707377,.43914524,.43047383,PLFS_2122,July 2021 - June 2022,KARNATAKA,.56039375,.53937268,.79378206,.76203078,.32284129,.31274197,.51300234,.48636723,.61368066,.5989722
1685,1245,551,431,120,252,299,626,479,147,287,339,534,424,110,237,297,613,473,140,275,338,618,627,567,678,.41197821,.38644689,.37453184,.36329588,.36261982,.33977455,.32626426,.31647635,.40835267,.37995338,.38207546,.37028301,.36743215,.34171909,.34249473,.3319239,.42500001,.41025642,.34545454,.33636364,.34693879,.33333334,.27142859,.26428571,.51587301,.47580644,.43881857,.42616034,.45296168,.41696113,.37818182,.36727273,.32441473,.31208053,.32323232,.3131313,.2861357,.27514791,.28402367,.27514791,PLFS_2122,July 2021 - June 2022,GOA,.50281125,.44257027,.77508092,.697411,.23444976,.19138756,.5,.44100294,.50617284,.44444445
785,577,223,192,31,76,147,272,224,48,88,184,207,177,30,73,134,259,219,40,87,172,289,288,183,394,.4573991,.44999999,.41545895,.39613527,.375,.36666667,.33204633,.31660232,.48958334,.486911,.44632769,.42372882,.41964287,.41517857,.36073059,.34246576,.25806451,.20689656,.23333333,.23333333,.16666667,.13043478,.175,.175,.4868421,.46666667,.46575344,.43835616,.42045453,.40229884,.39080459,.36781609,.44217688,.44137931,.38805971,.37313432,.35326087,.34972677,.30232558,.29069766,PLFS_2122,July 2021 - June 2022,LAKSHDWEEP,.47140381,.38648179,.77508652,.66435987,.16666667,.10763889,.46700507,.37309644,.48087433,.41530055
16294,11377,5813,3817,1996,2697,3116,6481,4144,2337,2944,3537,5195,3560,1635,2369,2826,6065,4054,2011,2724,3341,5349,6028,4983,6394,.64269739,.57875168,.587488,.5541867,.57645422,.50408995,.50321519,.47469085,.65915638,.61980307,.61544943,.57865167,.60714287,.56102997,.54045385,.50814009,.61122245,.47560138,.52660549,.50091743,.52203679,.37834883,.4281452,.40726006,.71116054,.64331758,.66019416,.62937951,.65149456,.57378304,.57415563,.54735684,.5834403,.52478451,.52653927,.49115357,.51399493,.44829702,.44537562,.41544446,PLFS_2122,July 2021 - June 2022,KERALA,.5696581,.51094311,.77472425,.71359134,.38769078,.33112144,.55317485,.48733187,.59080875,.54124022
23098,17385,9846,6375,3470,5311,4535,10410,6777,3632,5559,4851,9198,6116,3081,4842,4356,10114,6720,3393,5327,4787,8578,8804,8469,8916,.6555962,.62785798,.6245923,.60806698,.62007684,.5898248,.56802452,.55299586,.60941178,.5846864,.58273381,.56327665,.57326251,.54722887,.53035712,.51264882,.74063402,.7125935,.70788705,.69717622,.7075991,.67433625,.64279401,.63306808,.79834306,.76604599,.76476663,.74803799,.76272708,.7256521,.69513798,.67993242,.48842338,.47085303,.4687787,.45247933,.45660689,.43820694,.42657197,.41174012,PLFS_2122,July 2021 - June 2022,TAMIL NADU,.59879208,.56635028,.79004431,.74318022,.41253975,.39413902,.54407805,.50863618,.65639389,.62711066
1977,1482,766,512,254,212,554,806,542,264,223,583,729,495,234,195,534,780,534,246,211,569,707,774,339,1143,.40600523,.37826684,.38683128,.36625513,.38585609,.35301667,.36153847,.34230769,.37695313,.35282257,.36767676,.35151514,.35608855,.32710281,.34082398,.32584271,.46456692,.43290043,.42735043,.3974359,.44696969,.40983605,.40650406,.37804878,.61792451,.57591623,.60000002,.56410259,.58744395,.52380955,.55450237,.52132702,.32490975,.30783582,.30898875,.29400748,.30874786,.28998244,.28998244,.27592269,PLFS_2122,July 2021 - June 2022,PONDICHERRY,.54385966,.51686907,.7666195,.72418672,.34108528,.32816538,.51006126,.48468941,.65781713,.62536871
1489,1158,691,470,221,337,354,755,494,261,357,398,615,434,181,293,322,723,491,232,333,390,591,567,507,651,.65991318,.59875584,.59349591,.57723576,.60397351,.53250349,.50484097,.49100968,.62765956,.57608694,.56682026,.54608297,.597166,.53643727,.50101835,.4826884,.7285068,.6557377,.65745854,.65193373,.61685824,.52401745,.51293105,.50862068,.8278932,.73489934,.74061435,.72013652,.78151262,.66972476,.65165168,.63363361,.5,.48115942,.45962733,.44720498,.44472361,.41919193,.37948719,.36923078,PLFS_2122,July 2021 - June 2022,A & N ISLANDS,.65198618,.59671849,.8358714,.79526228,.46031746,.38977072,.61136711,.54377878,.70414203,.66469431
10420,7880,4511,2933,1578,2433,2078,4747,3082,1665,2496,2251,4240,2858,1382,2239,2001,4523,3039,1484,2314,2209,3959,3921,3623,4257,.70538682,.68065321,.6820755,.67028302,.67031807,.64371514,.63939863,.628344,.66280258,.63295096,.64765573,.6315605,.63075924,.59861934,.60908192,.59394538,.78453737,.770235,.75325614,.7503618,.74354357,.72839504,.70148247,.69878703,.91944104,.88912398,.90040195,.88432336,.89623398,.86177194,.87121868,.85566121,.45476419,.4398827,.4377811,.43078461,.41981342,.40467626,.39655954,.39022183,PLFS_2122,July 2021 - June 2022,TELANGANA,.60241115,.5724619,.7784794,.74084365,.42463657,.40244836,.52877611,.48813719,.68893182,.67154294
1130,826,422,266,156,249,173,456,290,166,259,197,403,264,139,234,169,442,292,150,245,197,419,407,432,394,.72511846,.59942365,.69975185,.65012407,.67105263,.54166669,.63800907,.59276021,.71052629,.61960787,.68560606,.625,.65172416,.56227756,.61986303,.56506848,.75,.54347825,.72661871,.6978417,.70481926,.48543689,.67333335,.64666665,.84738958,.67582417,.82478631,.74786323,.81467181,.63076925,.78775513,.71428573,.54913294,.5151515,.52662724,.51479292,.48223349,.44973546,.45177665,.44162437,PLFS_2122,July 2021 - June 2022,LADAKH,.5520581,.51089591,.69212413,.63484484,.4078624,.38329238,.5,.43908629,.59953701,.5763889
14549,10462,6056,3929,2127,4066,1990,6396,4066,2330,4184,2212,5401,3764,1637,3518,1883,5806,3956,1850,3683,2123,5350,5112,6244,4218,.78963012,.65907639,.72042215,.69598222,.7476548,.60773158,.67016882,.6474337,.734029,.64120924,.66232729,.63177472,.70929658,.61137801,.63018203,.60111225,.89233661,.73168105,.85400122,.84361637,.8145923,.595092,.75567567,.74648649,.89793408,.75587016,.8177942,.78880048,.87260991,.71442556,.78115666,.75346184,.56834173,.50360513,.5385024,.52257037,.51130199,.44685039,.477626,.46349505,PLFS_2223,July 2022 - June 2023,JAMMU & KASHMIR,.61135536,.57885683,.75999999,.73439252,.45579031,.41607982,.52441913,.47178757,.67008328,.65118515
6997,4948,3726,1944,1782,3283,443,3892,2015,1877,3373,519,3363,1791,1572,2938,425,3611,1934,1677,3111,500,2375,2573,4100,848,.85292536,.73922032,.76181978,.73446327,.81654674,.67887169,.70949876,.68402106,.7962963,.64584494,.67392516,.64321607,.76823819,.59721506,.62409514,.59565669,.91470259,.84431887,.86195928,.83842242,.86840701,.76945078,.80799043,.78592724,.91653973,.79878253,.82539141,.79475832,.89208418,.74370277,.77949214,.75056255,.38148984,.32867134,.32235295,.31764707,.32562619,.27592954,.27399999,.27000001,PLFS_2223,July 2022 - June 2023,HIMACHAL PRADESH,.78658044,.75303155,.84842104,.81852633,.72949862,.69257677,.6120283,.52240568,.82268292,.80073172
12909,9528,4916,3695,1220,2529,2387,5252,3915,1336,2698,2554,4695,3583,1111,2381,2314,5165,3881,1283,2632,2533,4894,4633,4753,4775,.59113097,.57250315,.57678384,.56698614,.55331302,.53442562,.52429813,.51539207,.5886333,.57670379,.57884455,.56823891,.55555558,.5436396,.53439838,.52460706,.59836066,.5580762,.56975698,.56255627,.54640716,.50451189,.49337491,.48713952,.72953737,.70486397,.71398574,.70012599,.68383986,.65794533,.64589667,.63335866,.444491,.43644068,.43560934,.42999136,.41542679,.4074367,.3979471,.39281484,PLFS_2223,July 2022 - June 2023,PUNJAB,.55121744,.515953,.79995912,.75500613,.28836608,.26332828,.53486913,.49989527,.5676415,.532085
